what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.9.2.v20140211-0100,"org.eclipse.mylyn.bugzilla.core",1551347684290
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.context.tasks.ui",1551347684291
stopped,bundle,org.eclipse.mylyn.help.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.help.ui",1551347684291
stopped,bundle,org.eclipse.mylyn.java.tasks,3.9.2.v20140211-0100,"org.eclipse.mylyn.java.tasks",1551347684291
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.bugs",1551347684292
stopped,bundle,org.eclipse.mylyn.tasks.index.core,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.index.core",1551347684292
stopped,bundle,org.eclipse.mylyn.team.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.team.ui",1551347684293
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.8.2.v20140211-0100,"org.eclipse.mylyn.wikitext.tasks.ui",1551347684295
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.ui",1551347684296
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.3.0.v201305011549,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1551347684296
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.2.0.v201305011549,"org.eclipse.jst.jsf.facelet.ui",1551347684297
stopped,bundle,org.eclipse.jst.jsf.facelet.core,1.2.0.v201305011549,"org.eclipse.jst.jsf.facelet.core",1551347684298
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.4.0.v201305011549,"org.eclipse.jst.jsf.facesconfig.ui",1551347684298
stopped,bundle,org.eclipse.jst.jsf.ui,1.5.0.v201305011549,"org.eclipse.jst.jsf.ui",1551347684299
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.4.0.v201305011549,"org.eclipse.jst.pagedesigner.jsf.ui",1551347684299
stopped,bundle,org.eclipse.jst.pagedesigner,1.5.0.v201305011549,"org.eclipse.jst.pagedesigner",1551347684300
stopped,bundle,org.eclipse.m2e.wtp.jsf,1.0.1.20130911-1545,"org.eclipse.m2e.wtp.jsf",1551347684300
stopped,bundle,org.eclipse.jst.jsf.core,1.6.0.v201305011549,"org.eclipse.jst.jsf.core",1551347684300
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.4.0.v201305011549,"org.eclipse.jst.jsf.common.ui",1551347684301
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.4.0.v201305011549,"org.eclipse.jst.jsf.standard.tagsupport",1551347684301
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.4.0.v201305011549,"org.eclipse.jst.pagedesigner.jsp.core",1551347684302
stopped,bundle,org.eclipse.jst.jsf.common,1.4.0.v201305011549,"org.eclipse.jst.jsf.common",1551347684305
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.600.v201307162035,"org.eclipse.wst.jsdt.web.support.jsp",1551347684305
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.801.v201307171524,"org.eclipse.jst.jsp.ui",1551347684308
stopped,bundle,org.eclipse.jst.jsp.core,1.2.602.v201401151909,"org.eclipse.jst.jsp.core",1551347684310
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.700.v201308282108,"org.eclipse.wst.jsdt.web.ui",1551347684310
stopped,bundle,org.eclipse.jpt.jaxb.eclipselink.ui,1.4.0.v201304230122,"org.eclipse.jpt.jaxb.eclipselink.ui",1551347684311
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.4.0.v201305082238,"org.eclipse.jpt.jaxb.ui",1551347684313
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.ui,2.3.1.v201308272012,"org.eclipse.jpt.jpa.eclipselink.ui",1551347684314
stopped,bundle,org.eclipse.jpt.jpa.ui,3.3.2.v201401172016,"org.eclipse.jpt.jpa.ui",1551347684317
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1551347684317
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.800.v201303152000,"org.eclipse.jst.ejb.ui",1551347684318
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.700.v201303151600,"org.eclipse.jst.servlet.ui",1551347684318
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.200.v201109042201,"org.eclipse.jst.ws.jaxws.dom.integration",1551347684318
stopped,bundle,org.eclipse.jst.jee.ui,1.0.601.v201401151036,"org.eclipse.jst.jee.ui",1551347684319
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.600.v201203142300,"org.eclipse.jst.j2ee.navigator.ui",1551347684320
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.500.v201304242200,"org.eclipse.jst.j2ee.jca.ui",1551347684320
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.710.v201312231800,"org.eclipse.jst.j2ee.ui",1551347684320
stopped,bundle,org.eclipse.wst.web.ui,1.1.600.v201109220400,"org.eclipse.wst.web.ui",1551347684321
stopped,bundle,org.eclipse.wst.html.ui,1.0.801.v201307171524,"org.eclipse.wst.html.ui",1551347684321
stopped,bundle,org.eclipse.wst.css.ui,1.0.801.v201307171524,"org.eclipse.wst.css.ui",1551347684321
stopped,bundle,org.eclipse.wst.jsdt.web.core,1.0.700.v201307162035,"org.eclipse.wst.jsdt.web.core",1551347684322
stopped,bundle,org.eclipse.wst.html.core,1.1.702.v201401301446,"org.eclipse.wst.html.core",1551347684322
stopped,bundle,org.eclipse.wst.css.core,1.1.702.v201312092033,"org.eclipse.wst.css.core",1551347684322
stopped,bundle,org.eclipse.jpt.jaxb.eclipselink.core,1.3.0.v201305152244,"org.eclipse.jpt.jaxb.eclipselink.core",1551347684323
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.core.ddlgen,2.2.0.v201212040155,"org.eclipse.jpt.jpa.eclipselink.core.ddlgen",1551347684323
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.core,2.3.1.v201308281654,"org.eclipse.jpt.jpa.eclipselink.core",1551347684324
stopped,bundle,org.eclipse.jpt.common.eclipselink.core,1.3.0.v201304302343,"org.eclipse.jpt.common.eclipselink.core",1551347684324
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.1.0.v201304170155,"org.eclipse.jpt.dbws.eclipselink.ui",1551347684325
stopped,bundle,org.eclipse.jpt.common.ui,1.3.1.v201401172016,"org.eclipse.jpt.common.ui",1551347684325
stopped,bundle,org.eclipse.jpt.jaxb.core,1.3.1.v201308091651,"org.eclipse.jpt.jaxb.core",1551347684326
stopped,bundle,org.eclipse.jpt.jpa.annotate,1.0.1.v201308281654,"org.eclipse.jpt.jpa.annotate",1551347684326
stopped,bundle,org.eclipse.jpt.jpa.gen,2.3.0.v201305312216,"org.eclipse.jpt.jpa.gen",1551347684326
stopped,bundle,org.eclipse.m2e.wtp.jpa,1.0.1.e43-20130911-1546,"org.eclipse.m2e.wtp.jpa",1551347684327
stopped,bundle,org.eclipse.jpt.jpa.core,3.3.2.v201401172016,"org.eclipse.jpt.jpa.core",1551347684327
stopped,bundle,org.eclipse.jpt.jpa.db.ui,2.1.0.v201212040155,"org.eclipse.jpt.jpa.db.ui",1551347684328
stopped,bundle,org.eclipse.jpt.jpa.db,2.2.1.v201311210236,"org.eclipse.jpt.jpa.db",1551347684328
stopped,bundle,org.eclipse.jpt.common.core,1.3.0.v201304300138,"org.eclipse.jpt.common.core",1551347684331
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1551348552853
started,bundle,org.eclipse.osgi,3.9.1.v20140110-1610,"org.eclipse.osgi",1551348552854
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1551348552855
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1551348552857
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.400.v20130327-2119,"org.eclipse.equinox.simpleconfigurator",1551348552857
started,bundle,com.ibm.icu,50.1.1.v201304230130,"com.ibm.icu",1551348552858
started,bundle,org.apache.felix.gogo.command,0.10.0.v201209301215,"org.apache.felix.gogo.command",1551348552858
started,bundle,org.apache.felix.gogo.runtime,0.10.0.v201209301036,"org.apache.felix.gogo.runtime",1551348552859
started,bundle,org.apache.felix.gogo.shell,0.10.0.v201212101605,"org.apache.felix.gogo.shell",1551348552860
started,bundle,org.eclipse.compare.core,3.5.300.v20130514-1224,"org.eclipse.compare.core",1551348552861
started,bundle,org.eclipse.core.contenttype,3.4.200.v20130326-1255,"org.eclipse.core.contenttype",1551348552862
started,bundle,org.eclipse.core.databinding.observable,1.4.1.v20130515-1857,"org.eclipse.core.databinding.observable",1551348552863
started,bundle,org.eclipse.core.expressions,3.4.501.v20131118-1915,"org.eclipse.core.expressions",1551348552864
started,bundle,org.eclipse.core.filebuffers,3.5.300.v20130225-1821,"org.eclipse.core.filebuffers",1551348552865
started,bundle,org.eclipse.core.filesystem,1.4.0.v20130514-1240,"org.eclipse.core.filesystem",1551348552866
started,bundle,org.eclipse.core.jobs,3.5.300.v20130429-1813,"org.eclipse.core.jobs",1551348552867
started,bundle,org.eclipse.core.net,1.2.200.v20130430-1352,"org.eclipse.core.net",1551348552868
started,bundle,org.eclipse.core.resources,3.8.101.v20130717-0806,"org.eclipse.core.resources",1551348552868
started,bundle,org.eclipse.core.runtime,3.9.100.v20131218-1515,"org.eclipse.core.runtime",1551348552869
started,bundle,org.eclipse.core.runtime.compatibility,3.2.200.v20130326-1255,"org.eclipse.core.runtime.compatibility",1551348552870
started,bundle,org.eclipse.core.variables,3.2.700.v20130402-1741,"org.eclipse.core.variables",1551348552871
started,bundle,org.eclipse.debug.core,3.8.0.v20130514-0954,"org.eclipse.debug.core",1551348552872
started,bundle,org.eclipse.debug.ui,3.9.0.v20130516-1713,"org.eclipse.debug.ui",1551348552874
started,bundle,org.eclipse.e4.core.commands,0.10.2.v20130515-1857,"org.eclipse.e4.core.commands",1551348552875
started,bundle,org.eclipse.e4.core.contexts,1.3.1.v20130905-0905,"org.eclipse.e4.core.contexts",1551348552876
started,bundle,org.eclipse.e4.core.di,1.3.0.v20130514-1256,"org.eclipse.e4.core.di",1551348552876
started,bundle,org.eclipse.e4.core.services,1.1.0.v20130515-1343,"org.eclipse.e4.core.services",1551348552877
started,bundle,org.eclipse.e4.ui.bindings,0.10.102.v20140117-1939,"org.eclipse.e4.ui.bindings",1551348552877
started,bundle,org.eclipse.e4.ui.css.swt,0.11.0.v20130515-1857,"org.eclipse.e4.ui.css.swt",1551348552879
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.9.100.v20130515-1857,"org.eclipse.e4.ui.css.swt.theme",1551348552879
started,bundle,org.eclipse.e4.ui.di,1.0.0.v20130515-1857,"org.eclipse.e4.ui.di",1551348552880
started,bundle,org.eclipse.e4.ui.model.workbench,1.0.1.v20131118-1956,"org.eclipse.e4.ui.model.workbench",1551348552881
started,bundle,org.eclipse.e4.ui.services,1.0.1.v20131118-1940,"org.eclipse.e4.ui.services",1551348552882
started,bundle,org.eclipse.e4.ui.workbench,1.0.2.v20131202-1739,"org.eclipse.e4.ui.workbench",1551348552883
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,1.0.2.v20131129-1621,"org.eclipse.e4.ui.workbench.addons.swt",1551348552883
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.11.2.v20140205-1834,"org.eclipse.e4.ui.workbench.renderers.swt",1551348552884
started,bundle,org.eclipse.e4.ui.workbench.swt,0.12.2.v20140117-1939,"org.eclipse.e4.ui.workbench.swt",1551348552884
started,bundle,org.eclipse.egit.core,3.2.0.201312181205-r,"org.eclipse.egit.core",1551348552885
started,bundle,org.eclipse.egit.ui,3.2.0.201312181205-r,"org.eclipse.egit.ui",1551348552886
started,bundle,org.eclipse.emf.common,2.9.2.v20131212-0545,"org.eclipse.emf.common",1551348552887
started,bundle,org.eclipse.emf.common.ui,2.8.0.v20140203-1126,"org.eclipse.emf.common.ui",1551348552888
started,bundle,org.eclipse.emf.ecore,2.9.2.v20131212-0545,"org.eclipse.emf.ecore",1551348552889
started,bundle,org.eclipse.emf.ecore.xmi,2.9.1.v20131212-0545,"org.eclipse.emf.ecore.xmi",1551348552890
started,bundle,org.eclipse.emf.edit,2.9.0.v20140203-1126,"org.eclipse.emf.edit",1551348552890
started,bundle,org.eclipse.emf.edit.ui,2.9.0.v20140203-1126,"org.eclipse.emf.edit.ui",1551348552891
started,bundle,org.eclipse.equinox.app,1.3.100.v20130327-1442,"org.eclipse.equinox.app",1551348552891
started,bundle,org.eclipse.equinox.common,3.6.200.v20130402-1505,"org.eclipse.equinox.common",1551348552892
started,bundle,org.eclipse.equinox.console,1.0.100.v20130429-0953,"org.eclipse.equinox.console",1551348552892
started,bundle,org.eclipse.equinox.ds,1.4.101.v20130813-1853,"org.eclipse.equinox.ds",1551348552892
started,bundle,org.eclipse.equinox.event,1.3.0.v20130327-1442,"org.eclipse.equinox.event",1551348552892
started,bundle,org.eclipse.equinox.p2.core,2.3.0.v20130327-2119,"org.eclipse.equinox.p2.core",1551348552893
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20130327-2119,"org.eclipse.equinox.p2.directorywatcher",1551348552893
started,bundle,org.eclipse.equinox.p2.engine,2.3.0.v20130526-2122,"org.eclipse.equinox.p2.engine",1551348552893
started,bundle,org.eclipse.equinox.p2.metadata,2.2.0.v20130523-1557,"org.eclipse.equinox.p2.metadata",1551348552894
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.100.v20130327-2119,"org.eclipse.equinox.p2.metadata.repository",1551348552894
started,bundle,org.eclipse.equinox.p2.operations,2.3.0.v20130711-1809,"org.eclipse.equinox.p2.operations",1551348552894
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.200.v20130419-1850,"org.eclipse.equinox.p2.reconciler.dropins",1551348552895
started,bundle,org.eclipse.equinox.p2.repository,2.3.0.v20130412-2032,"org.eclipse.equinox.p2.repository",1551348552895
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.2.0.v20140122-1840,"org.eclipse.equinox.p2.ui.sdk.scheduler",1551348552895
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20130327-2119,"org.eclipse.equinox.p2.updatechecker",1551348552896
started,bundle,org.eclipse.equinox.preferences,3.5.100.v20130422-1538,"org.eclipse.equinox.preferences",1551348552896
started,bundle,org.eclipse.equinox.registry,3.5.301.v20130717-1549,"org.eclipse.equinox.registry",1551348552896
started,bundle,org.eclipse.equinox.security,1.2.0.v20130424-1801,"org.eclipse.equinox.security",1551348552897
started,bundle,org.eclipse.equinox.util,1.0.500.v20130404-1337,"org.eclipse.equinox.util",1551348552897
started,bundle,org.eclipse.help,3.6.0.v20130326-1254,"org.eclipse.help",1551348552897
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20120516-0617,"org.eclipse.jdt.apt.core",1551348552898
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20120516-0617,"org.eclipse.jdt.apt.pluggable.core",1551348552898
started,bundle,org.eclipse.jdt.core,3.9.2.v20140114-1555,"org.eclipse.jdt.core",1551348552898
started,bundle,org.eclipse.jdt.core.manipulation,1.5.0.v20130605-1748,"org.eclipse.jdt.core.manipulation",1551348552899
started,bundle,org.eclipse.jdt.launching,3.7.1.v20131218-1102,"org.eclipse.jdt.launching",1551348552899
started,bundle,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui",1551348552899
started,bundle,org.eclipse.jem,2.0.600.v201201051400,"org.eclipse.jem",1551348552900
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1551348552900
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1551348552900
started,bundle,org.eclipse.jface,3.9.1.v20130725-1141,"org.eclipse.jface",1551348552900
started,bundle,org.eclipse.jgit,3.2.0.201312181205-r,"org.eclipse.jgit",1551348552901
started,bundle,org.eclipse.jsch.core,1.1.402.v20131127-1657,"org.eclipse.jsch.core",1551348552901
started,bundle,org.eclipse.jst.common.frameworks,1.1.601.v201208160700,"org.eclipse.jst.common.frameworks",1551348552901
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.201.v201108161900,"org.eclipse.jst.common.project.facet.core",1551348552902
started,bundle,org.eclipse.jst.j2ee,1.1.710.v201401281800,"org.eclipse.jst.j2ee",1551348552902
started,bundle,org.eclipse.jst.j2ee.core,1.3.10.v201310231400,"org.eclipse.jst.j2ee.core",1551348552903
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.600.v201203142300,"org.eclipse.jst.j2ee.navigator.ui",1551348552903
started,bundle,org.eclipse.jst.j2ee.ui,1.1.710.v201312231800,"org.eclipse.jst.j2ee.ui",1551348552904
started,bundle,org.eclipse.jst.j2ee.web,1.1.701.v201401101700,"org.eclipse.jst.j2ee.web",1551348552904
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1551348552905
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1551348552906
started,bundle,org.eclipse.jst.jee.ui,1.0.601.v201401151036,"org.eclipse.jst.jee.ui",1551348552906
started,bundle,org.eclipse.jst.server.core,1.2.302.v20120503_1042,"org.eclipse.jst.server.core",1551348552906
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.405.v20131208_1453,"org.eclipse.jst.server.tomcat.core",1551348552907
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.502.v201310152235,"org.eclipse.jst.ws.jaxrs.core",1551348552907
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.200.v201201032002,"org.eclipse.jst.ws.jaxws.utils",1551348552908
started,bundle,org.eclipse.ltk.core.refactoring,3.6.100.v20130605-1748,"org.eclipse.ltk.core.refactoring",1551348552908
started,bundle,org.eclipse.ltk.ui.refactoring,3.7.100.v20130605-1748,"org.eclipse.ltk.ui.refactoring",1551348552909
started,bundle,org.eclipse.m2e.logback.configuration,1.4.0.20130601-0317,"org.eclipse.m2e.logback.configuration",1551348552909
started,bundle,org.eclipse.m2e.wtp,1.0.1.20130911-1545,"org.eclipse.m2e.wtp",1551348552910
started,bundle,org.eclipse.mylyn.bugzilla.core,3.9.2.v20140211-0100,"org.eclipse.mylyn.bugzilla.core",1551348552910
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.bugzilla.ui",1551348552910
started,bundle,org.eclipse.mylyn.commons.core,3.9.2.v20140211-0100,"org.eclipse.mylyn.commons.core",1551348552911
started,bundle,org.eclipse.mylyn.commons.net,3.9.2.v20140211-0100,"org.eclipse.mylyn.commons.net",1551348552911
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.1.2.v20140211-0100,"org.eclipse.mylyn.commons.notifications.core",1551348552911
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.1.2.v20140211-0100,"org.eclipse.mylyn.commons.notifications.feed",1551348552912
started,bundle,org.eclipse.mylyn.commons.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.commons.ui",1551348552912
started,bundle,org.eclipse.mylyn.commons.workbench,3.9.2.v20140211-0100,"org.eclipse.mylyn.commons.workbench",1551348552912
